source	t0	t1	t2	t3	t4	t5
81559	0.1469295971	0.1581413599	0.1905957269	0.1723691723	0.167678659	0.1869038379
81562	0.1213424397	0.0685291456	0.1439484306	0.0869582866	0.0841782089	0.0724920821
81565	0.1922349504	0.3315174408	0.1796034086	0.1887554245	0.2079382685	0.1633464047
81566	0.0721274102	0.1671442282	0.0975966123	0.0884404598	0.1145048499	0.1184788885
81567	0.0177312156	0.1964530628	0.354918427	0.1654906885	0.136082306	0.1866576454
81570	0.0157065098	0.0922413997	0.318868994	0.3356006288	0.1787472631	0.2313272683
81572	0.3749617388	0.8264986606	0.7633891736	0.7328968377	0.5883236673	0.5760156324
81573	0.0106110224	0.0470404174	0.0149308748	0.0044163958	0.0088696598	0.0114041682
81575	0.0362476245	0.0410724334	0.0265560713	0.0633429035	0.0951333822	0.067125017
81576	3.4649679475	2.0173876893	1.2641195851	1.1465955282	1.1353065441	1.1204921055
81577	0.0974788532	0.190928069	0.2409221057	0.151181166	0.1544750357	0.2115560105
81579	0.1158253232	0.1840375608	0.1043554708	0.0383306571	0.0619183274	0.0415792777
81602	0.038585094	0.0179912082	0.0259770614	0.0185875904	0.0180336064	0.0177633502
81603	0.3567788583	0.1992193222	0.3718023142	0.2823742697	0.3394828427	0.397111303
81605	1.5369555361	1.7201731563	2.1331351349	1.70090996	1.7641421144	2.1307226697
81606	0.2793961762	0.3219930681	0.1294062142	0.259119251	0.1419590717	0.0596506479
81608	0.7482037025	0.8433064612	0.9423352771	1.0014532727	0.934460358	0.8530063139
81609	0.2007035956	0.1737417895	0.216770855	0.1747652723	0.142503226	0.138406019
81611	0.1619945369	0.1704707366	0.393988	0.8737305607	0.9188485921	0.7585498673
81614	0.373498326	1.8968916155	1.2268371379	0.904171689	0.8155943554	1.1190224404
81617	0.0141635214	0.0052100366	0.0096135035	0.0135838868	0.0160348343	0.014099527
81618	0.157969613	0.0221386427	0.1089345968	0.0852255548	0.1675155506	0.0778319144
81619	0.2946122198	0.0488773962	0.0511169862	0.0461074108	0.042566876	0.0431816735
81620	0.0020799403	0.0017525341	1.2550397415	1.8107514054	1.6320163615	1.2714324754
81622	0.0399296253	0.0578256531	0.0431341171	0.1201436836	0.0864809034	0.0636542773
81627	0.0072753274	0.0037121304	0.026765149	0.0326030809	0.0327369532	0.0248200879
81628	0.7556346996	0.1432422449	0.2644230237	0.4851338913	0.4094518588	0.3881228856
81631	0.2207778791	0.2018414398	0.2265321735	0.6371139781	0.5046813683	0.3222033002
81669	0.259480057	0.2059179088	0.1198777381	0.1076575615	0.1150980345	0.1319889729
81671	0.1743190816	1.1073481307	0.6197959648	1.0497683803	1.6235437755	1.6592059363
81688	3.9704947917	3.3826283427	1.9728532693	3.3675997394	3.8086812262	2.7691623491
81689	0.0521958145	0.1002170701	0.110095399	0.0575209611	0.071666007	0.0571768512
81693	1.4859378102	0.6071568871	0.3254485253	0.4955549035	0.5962552375	0.7335346904
81696	0.0650270336	0.0700729296	0.0337929539	0.0573274335	0.0321974925	0.0266577403
81698	0.0013662864	0.0454213377	0.0015484075	0.0026396794	0.0013159567	0.0017771539
81704	0.3564365137	0.1586112169	0.1549207164	0.1530465438	0.1509344548	0.1681128032
81786	0.0095676343	0.0024577018	0.0028514198	0.0107483212	0.0117586904	0.0093474441
81788	1.3424248032	0.0583768452	0.057247093	0.0453777702	0.0171241911	0.0046407854
81789	0.0046655811	0.0043569603	0.0029571787	0.0020405785	0.0035384776	0.0021161628
81790	0.028941945	0.0203247965	0.009135456	0.0313325531	0.0267828045	0.0137347303
81839	0.0056835292	0.002218598	0.0102146066	0.0287978116	0.0890847147	0.1627473567
81844	0.7952409242	0.4724254092	0.2576711861	0.6214934364	0.6504767438	0.4321608685
81846	0.0132397876	0.0075560483	0.0057849088	0.0048723874	0.018308227	0.0062815529
81847	0.0940507542	0.1816865336	0.1174779694	0.1462787674	0.1218488301	0.0921215654
81850	0.164402933	0.077469586	0.0737721701	0.0782672059	0.0765754198	0.0872197799
81853	2.0680330109	1.8296733692	2.1515632337	2.9331609514	3.3881138608	2.9430261949
81855	0.12107924	0.0398129607	0.0542936959	0.1713837964	0.2820892143	0.2201289247
81858	0.9853528708	0.4247802582	0.6968640563	0.5484548635	0.5241854893	0.5446593921
81872	0.243914383	0.1835093396	0.1497224173	0.1703315374	0.0955086612	0.0206106317
81873	0.7439449157	1.8524793414	2.5173977485	1.8352301413	1.2635307044	1.5231271419
81875	0.2711806574	0.7449291119	0.6508903502	0.2554270462	0.2188375967	0.3428495605
81876	0.2857729424	0.2863844668	0.3183572387	0.3305167045	0.2998827668	0.462189579
81887	2.3761361896	3.8553402792	3.446442145	2.343604224	1.9285032626	2.0658637304
81888	0.3178185357	0.0509533306	0.0890316121	0.098290685	0.1323270945	0.1416272819
81889	0.0205735374	0.0256705307	0.0430301026	0.0293608612	0.0340080508	0.0416495272
81890	0.0382101504	0.1037555797	0.1493045984	0.0666281579	0.0496100843	0.0407051909
81892	1.5290897723	5.6607330304	7.924801479	5.0103780292	3.9918855891	5.298008219
81894	0.5689080367	0.43349082	0.3573484923	0.328684871	0.2558318042	0.2020261201
81926	0.497342816	0.2143556359	0.2653901132	0.2538356862	0.2630805461	0.2369254004
81928	0.0270596033	0.0188637221	0.0669365265	0.0170532468	0.0306612725	0.0455857128
81929	0.0480524214	0.4623654567	0.4749075139	0.2755136609	0.2099745739	0.2564136751
81931	0.0603371935	0.0238264634	0.0703892656	0.1099449519	0.1209437609	0.079339534
81932	0.0421370969	0.0163973535	0.0147486628	0.0259119392	0.0175117203	0.0209385397
83440	0.3079845728	0.57008353	0.3165311621	0.2905846232	0.3644457159	0.304175627
83442	0.2057750272	0.3893584539	0.4460110951	0.4514991992	0.3313073032	0.6566977332
83443	7.2331838723	9.5945407994	10.7907068163	8.1085465143	7.5344556318	9.3727309394
83444	0.0312819998	0.1382752517	0.1338384716	0.0349215202	0.0231616928	0.0313425426
83448	0.0011610162	0.0011074135	0.0009947486	0.0019702901	0.0013291944	0.0010024653
83451	0.086191381	0.0631839474	0.2632769566	0.1330329293	0.0997800199	0.1173763105
83460	0.929650208	2.0923000193	2.4144443951	1.7943935816	1.5477947401	2.1902240049
83463	0.0642875904	0.0438237376	0.0299088235	0.0382907494	0.0359186319	0.0387685851
83464	0.2312609295	0.0854792985	0.0843261099	0.1739894756	0.1860307631	0.157917018
83475	0.0366762251	0.4545077325	0.3847777466	0.1488460116	0.1201748157	0.1062374363
83479	0.1007443346	0.0543980588	0.0466348906	0.0626563517	0.0656371105	0.0431272367
83480	0.2489137211	0.8725327475	0.8531588167	0.4204066659	0.2613287184	0.3820448704
83481	0.0597067874	0.0059540667	0.0059318817	0.0067985035	0.0031727755	0.0026627166
83538	0.0013607026	0.00129119	0.0110975133	0.0318402991	0.0320665057	0.0250502728
83540	0.0029052362	0.0011674586	0.1362644829	0.5126379864	0.5328191592	0.4982345977
83541	0.8335547268	0.3874141533	0.4689818578	0.9366827636	1.0675708181	0.8616843009
83543	0.0063712321	0.0085768977	0.0118072657	0.0046037993	0.0128119897	0.0171988331
83544	0.005590949	0.0462319029	0.060964922	0.0466409166	0.0297811714	0.0350732405
83546	0.1183026069	0.1089153184	0.0742987373	0.0767280865	0.0556364154	0.0641649882
83547	0.0103683516	0.0020732772	0.0070579222	0.0205716915	0.0399037626	0.0370506921
83548	0.2492487804	0.2429055267	0.1375041135	0.146922723	0.1272308251	0.0973726335
83549	0.1004125031	0.0985531227	0.18079579	0.113586055	0.0795026385	0.1089263702
83590	3.1830585587	1.5914998985	2.7494070595	3.2623850187	3.8240916485	2.5754497102
83591	0.0065764036	0.014201264	0.0096513439	0.0075508421	0.0137815365	0.0104881803
83593	0.554400103	0.8957990685	0.4058903741	0.3587665939	0.3236992447	0.3272760569
83595	0.0012243353	0.0011224024	0.0010672365	0.0012343636	0.0020916898	0.0019528993
83596	0.386861708	0.3313849781	1.1136319524	1.5647113224	1.1648166254	1.3482452358
83605	0.2121761735	0.0350640842	0.1123885926	0.1140522204	0.1491937972	0.1781767539
83606	0.0371743748	0.1314437646	0.1604347179	0.1331917822	0.1034027436	0.1432403293
83607	0.143635963	0.7008721524	0.3378368299	0.2617841056	0.2631598823	0.2671348596
83608	0.3927461581	0.4947953232	0.5314807081	0.4061546607	0.3236838528	0.2579841761
83636	0.1707079357	0.1547530147	0.1585711964	0.2351738266	0.1787033568	0.1731144857
83637	0.9352630084	0.7616799347	0.4870105308	0.2727292802	0.2968134375	0.2984773673
83638	0.648711952	0.1920180905	0.1726321178	0.3642500965	0.3908997158	0.2939737648
83640	0.1998653125	0.4762820916	0.3642334401	0.2826085664	0.2762171889	0.311456804
83641	1.6370956203	1.2066084307	0.6292006617	1.4184558603	1.3302046831	1.0613991293
83642	0.2262060262	0.2449237884	0.1414953702	0.1310721213	0.1172498615	0.1135749272
83650	0.0182834836	0.0272148608	0.0045528831	0.0031910798	0.0034521706	0.0025246024
83658	0.5371466525	0.3033619447	0.4299003734	0.4218631833	0.4136799905	0.4137578421
83666	0.1464905595	0.4253565995	0.1756751145	0.7018498715	0.3936829461	0.2722967124
83667	0.0161957304	0.0583494205	0.0319546556	0.3653494756	0.2533333327	0.0767556727
83692	0.7792263327	0.4649174786	0.4237844049	0.4623645744	0.5536828176	0.6684045271
83693	0.0382570623	0.0330212738	0.0407905043	0.020132891	0.0273248999	0.0349438553
83696	0.215816727	0.0427037014	0.1584088595	0.1229281946	0.1246802683	0.1590716217
83700	0.0066565227	0.0261474433	0.0195998904	0.0094366928	0.0171196485	0.0079525669
83706	0.4902967802	0.6081116302	1.1457283476	0.6755639135	0.6595369054	0.7586866857
83707	0.8704250691	0.3788382047	0.7738097765	0.8730835952	0.962779888	0.8217930284
83719	0.9134426863	0.0196518849	0.0290653005	0.0993478074	0.0920227394	0.0616697517
83723	0.8457270148	0.398914743	0.2906458311	0.4260698932	0.2824331259	0.1490303062
83732	0.1769275923	1.8252553078	0.8552089714	0.3958588399	0.2532837056	0.294594975
83734	0.0065356476	0.001716283	0.0068880264	0.0122808749	0.0103378895	0.0103678693
83737	0.1053496993	0.0548830904	0.0346574636	0.0184540677	0.0172264282	0.016668023
83742	0.0685493321	0.0323245876	0.2165128078	0.24598953	0.6384171155	0.6578432095
83743	0.3285413128	2.0142759771	1.6181100923	0.6325964972	0.4155503713	0.6235440603
83744	0.0233977982	0.0190251713	0.0130760429	0.0282329383	0.0286354799	0.0234083599
83746	0.1113488762	0.1541873628	0.1860294184	0.0691697794	0.0547477609	0.091755599
83752	0.0397803397	0.0363507527	0.0378528855	0.0193969405	0.0240533452	0.0288333891
83759	0.0948716347	0.061548085	0.1535148964	0.1216508834	0.1294653461	0.1281965987
83786	0.0723645285	0.0720679811	0.065066731	0.0416036133	0.0475539088	0.0624404469
83787	0.1680328324	0.5202677536	0.5802969986	0.4597343155	0.4244316814	0.3963668473
83849	0.0115652603	0.0084273623	0.0169362227	0.010894502	0.0112921611	0.0117903273
83852	0.5291422428	0.2050385601	0.1976976607	0.2890566984	0.2666255242	0.1809387167
83854	0.0308073304	0.0923995222	0.0796637998	0.1322726231	0.1698585172	0.0978275407
83855	1.3828791044	1.875997262	1.1261645144	0.7895372772	0.8561337311	1.140931819
83858	0.7837081026	3.1311559558	2.1410983429	0.6159261262	0.4731505725	0.6821721893
83860	1.3019674794	0.7853273257	0.4997285269	0.3910422738	0.3659895564	0.3097202901
83861	0.0668565726	0.0301066004	0.0395066661	0.1998400641	0.1912801658	0.1379730444
83862	0.1636176548	0.0407690272	0.1345183866	0.1406662594	0.1612487341	0.1596848924
83869	0.5674340509	0.4621361116	0.0524936616	0.1423456233	0.1628075469	0.1634152809
83871	0.1442022337	0.0886072352	0.2480358519	0.1922826308	0.1619412498	0.1677893897
83874	1.3850061972	0.126383945	0.2376590201	0.3529352438	0.3409507958	0.4032569926
83877	0.1895288492	0.2778028219	0.3330880875	0.3863999313	0.2908366774	0.3474069205
83879	0.0099064393	0.0048028618	0.3457046002	0.5128343407	0.7044776527	0.6695697638
83882	0.0079537343	0.0055014194	0.0105154459	0.0051179599	0.0086059622	0.0108897754
83888	0.0352886646	0.0053110338	0.0055156264	0.0913784803	0.2013852338	0.0142948258
83891	0.0337268756	0.0344512607	0.0411791339	0.0534722066	0.0772763179	0.0839727923
83892	0.0506863125	0.1088000529	0.1241891975	0.0803456096	0.1006778611	0.1331770312
83903	0.0013956285	0.0013228356	0.0457776881	0.0572913381	0.0365037334	0.0516052107
83930	0.0729981141	0.103848509	0.1964826636	0.2078523568	0.2533323935	0.2578385923
83931	2.4220839195	1.8431836472	2.2326680759	1.8451120297	1.8302473435	1.7103082475
83932	0.0388760854	0.0592929993	0.0570179489	0.0283223784	0.0173268081	0.0267278021
83933	0.0219850137	0.0070638571	0.0086095574	0.016861487	0.0268238979	0.016808093
83939	0.0897203327	0.1615485842	0.1080814138	0.0351246735	0.0464941082	0.0502186401
83940	0.1570866953	0.1340564267	0.2643432498	0.2244869242	0.1937995366	0.1380387458
83941	0.2706766639	0.3238145867	0.2313615443	0.2750531827	0.3643617985	0.2737390927
83943	0.1103479107	0.0185251714	0.2183512847	0.1597462414	0.218625638	0.13448502
83955	0.5952616537	0.3100988497	0.2743415592	0.202574857	0.5516607602	0.7314076554
83982	1.2636213931	0.4223194434	1.3473473837	2.5603199145	3.3812306605	2.4073346546
83985	0.1595753721	0.1195985521	0.1611487564	0.1050333185	0.0711355348	0.089051169
83986	0.3023132155	0.2702175316	0.1519534788	0.1518072464	0.1369558184	0.143485884
83989	0.4595710762	0.0495462055	0.1108472646	0.0762106215	0.1384844033	0.1165770838
84033	0.2088071996	0.0295946133	0.0221931068	0.0259947182	0.0595554361	0.0361884056
84034	0.1713860621	0.2555579008	0.482340953	0.5248720871	0.9457307051	0.9271549507
84056	0.0197876526	0.0095366645	0.0238127789	0.051797056	0.0886654999	0.0651906064
84058	0.5117761496	0.0847128314	0.638071848	2.5005325056	3.2779485109	2.1968559631
84060	0.1377076848	0.0909090467	0.2118828866	0.0503281112	0.1651122898	0.2291070889
84061	0.1473785478	0.2078659889	0.1527146467	0.1791615365	0.1911140653	0.1850089926
84062	0.3185664458	0.2616814414	0.1333887909	0.1106772246	0.111872454	0.1261951967
84064	0.6181852085	0.543480589	0.6502039672	0.6626041916	0.7995516802	0.7107686791
84065	0.2065635154	0.214940569	0.1809661272	0.1556215594	0.1208531105	0.1412543218
84067	1.0342190601	0.7787322407	0.4445932965	0.3146943408	0.399611455	0.3611385668
84078	0.0206366768	0.0130573423	0.0301062737	0.0138958273	0.0156104316	0.0211909763
84079	0.028191313	0.0492153843	0.0296572003	0.0344592516	0.0289292305	0.0258735165
84080	0.135573983	0.0568837684	0.2592326782	0.1453633811	0.1046127737	0.1254988962
84081	0.1649148511	0.2665417696	0.2279334644	0.2160112621	0.1914239129	0.1178681166
84083	0.0070476934	0.0038795522	0.0086876394	0.018368561	0.0154874205	0.0115147096
84085	0.0239508307	0.1634505636	0.0924650949	0.0843244386	0.0663240487	0.0904381529
84101	0.0217019033	0.0173521748	0.0210054948	0.0440981808	0.0238786228	0.025034226
84105	0.0539985018	0.0362142396	0.0818347378	0.1867948305	0.1462606781	0.1489545612
84106	0.0665330721	0.0075679056	0.0030616743	0.005583697	0.0073589392	0.0059130124
84108	0.0206601917	0.0190509094	0.101910838	0.0813752497	0.0759221269	0.0774809156
84124	1.4009182429	0.3456130904	0.2074362853	0.1774961034	0.1732456287	0.175327159
84126	0.0600584363	0.0275630689	0.0887825927	0.0682120306	0.0473369527	0.0516281235
84128	0.4306128378	1.4247067897	1.1815131627	0.7415178558	0.5091848267	0.5324366126
84132	1.2064294167	2.2725589257	0.818275535	0.5987710991	0.5073011599	0.5420824956
84133	0.0101191156	0.22411801	0.0663796027	0.0168067069	0.0350752409	0.036734725
84134	0.1978537192	0.4470767777	0.5384622331	0.3016134997	0.2313303442	0.3537011872
84135	0.0417528713	0.30721536	0.2310971478	0.0493433997	0.0471634238	0.0835729892
84138	0.1610346188	0.1546936729	0.2089912492	0.2574557745	0.1997234676	0.2074811358
84140	0.0181590049	0.0021478557	0.0645821944	0.0757824728	0.0771841523	0.0619414709
84142	0.1480661847	0.0540649593	0.0460520673	0.0913277123	0.0763857096	0.0595764804
84146	0.2132834972	0.3698274092	0.2169484483	0.1767626352	0.1679802188	0.1573263154
84148	3.0820582087	1.5000155649	1.2402975103	1.0874581186	0.7967000303	0.8858505565
84153	0.9954716055	0.4104672019	0.4816398126	0.2377929995	0.4459262593	0.3883456209
84154	0.2916892397	1.9733853175	2.0955680282	0.9017283088	1.029238161	0.9079769439
84159	0.0726987318	0.3045614587	0.0868104714	0.0787709749	0.0662117906	0.0559451695
84162	0.3183756506	0.0598171362	0.0450824606	0.0625115737	0.0862714448	0.0663518854
84164	0.1788144747	0.2126913358	0.2275388235	0.1460843522	0.1322931207	0.1545376564
84166	0.3082763191	0.121791837	0.088887455	0.0648259079	0.0512444151	0.0580315713
84167	0.1639228436	0.1001544307	0.3939902756	0.0966841318	0.2913116482	0.4150227008
84172	0.0192866567	0.1889410454	0.0946274712	0.03173135	0.0379954206	0.0460200283
84173	0.0766239735	0.0327261771	0.0350677075	0.0417041515	0.0320079022	0.0279242356
84174	0.0942791205	0.0449170214	0.2277804433	0.1806671898	0.1535561328	0.1622109056
84179	0.034893126	0.031998548	0.0151237314	0.0200375618	0.0251832871	0.0224002944
84181	0.1103476552	0.0459260262	0.0199783593	0.0285913438	0.03872445	0.0293765642
84186	0.1462758749	0.0812690171	0.0711658034	0.1039049677	0.0791606356	0.0496427594
84187	0.0219109081	0.0154469206	0.0170229691	0.0155147908	0.0156502888	0.0134516551
84188	0.0196973111	0.0649872344	0.0443226884	0.0223173545	0.0270419929	0.0319424049
84190	0.1166694297	0.0553878903	0.0666151919	0.0499541277	0.0395579605	0.0413337273
84191	0.6595705737	0.4162223974	1.1753986819	2.0328870009	1.9413422409	1.7746018073
84193	0.0172355196	0.0357952018	0.0585688312	0.0576225563	0.0436269297	0.056442547
84196	0.2072544817	0.1394588005	0.1671100588	0.2960256878	0.2990732307	0.2334450953
84214	0.6471034861	0.255218442	0.230019527	0.3568643278	0.4512580835	0.4507495931
84215	0.0376604216	0.0033947704	0.004267958	0.0077720051	0.0058312612	0.001402597
84216	0.0145216744	0.015695221	0.0099606717	0.0079678322	0.0074351304	0.0070471395
84219	0.3486392131	0.2914111825	0.5800018484	0.3580578101	0.360362738	0.3928817395
84220	0.4871539005	0.5577903411	0.2977481043	0.238160489	0.2332430538	0.1952728701
84221	0.0318772783	0.0118656469	0.0414769325	0.0340707945	0.0428203272	0.0341724238
84222	0.1011978406	0.0188911568	0.0188708012	0.0316888158	0.041868173	0.024675784
84224	0.0530693344	0.0186002586	0.0230479812	0.0131719889	0.0203686999	0.0185511626
84225	0.0438111539	0.046765869	0.0250298236	0.0304880426	0.0205834808	0.0164877772
84230	0.1124031207	0.3261104971	0.1304146271	0.10801829	0.1323913067	0.116227334
84231	0.0537130273	0.0869385548	0.1792042892	0.0813322048	0.067181594	0.1363563512
84232	0.6116910647	0.3836857284	0.410370643	0.357195289	0.2251616886	0.1683888552
84233	0.6126487703	1.4556478663	1.8916050018	0.8380800371	0.8289296055	0.9382781297
84236	0.0144201315	0.0571886324	0.0707155732	0.069782144	0.0600011838	0.0422072004
84240	0.2579978661	0.2492608981	0.5186758123	0.6106080243	0.7168066464	0.649938859
84243	0.083902656	0.1571250888	0.1695985201	0.1139436293	0.1104468676	0.1109105265
84245	0.1586356506	0.0509815269	0.1183329444	0.0707027912	0.1097590542	0.1074952869
84246	0.2287199118	0.1708332324	0.2600062958	0.2287062243	0.1952222517	0.1765053061
84247	0.0385912954	0.0442574621	0.0808878006	0.04587413	0.0412015866	0.0507300228
84248	0.3606890819	0.3980687445	0.2724095121	0.1726056862	0.1294857501	0.2031031437
84250	0.0621860954	0.055736249	0.154530292	0.1349018768	0.1125593499	0.1237917417
84254	0.0162747257	0.0136915546	0.0110039443	0.0059681457	0.0085318891	0.0079764194
84255	0.5355703336	1.47772001	0.8280104539	1.27306218	1.6959120863	1.640506269
84256	0.0202882214	0.0033682358	0.0083164307	0.0062295456	0.0093624762	0.009084037
84259	0.2073115104	2.4893439064	2.6123358965	2.4956258324	2.1297437326	1.8950443353
84260	0.0553534178	0.0810140042	0.1368008818	0.079685281	0.0399646845	0.0650004541
84261	0.0262075333	0.0740960562	0.0728882119	0.0765362658	0.0554521189	0.0760770247
84262	0.2696714629	0.3818401199	0.9191042766	0.4654052065	0.3432773279	0.4958168865
84263	0.0569536371	0.0200996708	0.0672533824	0.1670986611	0.1778117718	0.1659587439
84264	0.0155570864	0.0059662419	0.0294250508	0.0438789683	0.049077947	0.0494830182
84265	2.4637738844	0.3939397372	0.6914444396	1.0694876612	1.0694037524	0.9122072675
84266	2.3869165261	0.4170622084	0.5488955317	0.80891884	0.8662280967	0.812193826
84267	0.0088002309	0.0079658594	0.0749571605	0.0810559683	0.0751666488	0.0868955405
84268	0.6437140752	0.8752092995	1.3278859391	0.8727783703	0.8717116195	0.7657906315
84269	0.3175368511	0.2659575431	0.4671290377	0.4822736542	0.3318696496	0.4108295163
84270	2.6364199279	0.6372308894	1.6956903005	2.8109770719	2.7749820737	2.9998779416
84271	0.4401379334	0.3700475748	0.2663945928	0.2400650327	0.2161456331	0.2318674434
84272	0.0142216757	0.0802545862	0.0716889786	0.0732844901	0.063031542	0.0512058211
84273	0.7562884938	0.6432855502	0.6836658509	0.9433466426	0.9317384827	0.8404687232
84274	0.2597431987	0.211735159	0.4615451183	0.6216257243	0.4896173243	0.4935254119
84275	0.1144351273	1.4402233524	1.0643564707	0.305694037	0.2408360956	0.3458185396
84276	0.3726246201	0.078063478	0.2236225121	0.3106952958	0.4295655055	0.4400621897
84277	0.3146007246	0.1754304181	0.1294032264	0.0710342688	0.0744227443	0.0736784729
84279	0.0944286955	0.3744866261	0.3654113816	0.1257272533	0.0726690196	0.1338104523
84280	0.0481229353	0.0996882516	0.1333065089	0.0923698888	0.1000394825	0.1159178744
84282	0.0625786709	0.0212643227	0.178770745	0.2753555886	0.3074650367	0.2681712975
84283	0.1202449907	0.0482677738	0.1057563165	0.1331524495	0.1148840165	0.082742221
84284	0.1703031114	0.3598415634	0.3371034882	0.4566142231	0.4055334092	0.4657616822
84285	0.4245294926	0.691698163	0.5860995343	0.3280018117	0.333269379	0.3692738209
84286	1.0766947277	0.2091497947	0.2115751969	0.1744239996	0.1770645577	0.2110092784
84287	0.0948101489	0.5064718746	0.5798596538	0.3843228223	0.2951724118	0.4499780958
84288	0.0035368617	0.0077332785	0.0224299008	0.02971403	0.029722515	0.0380740314
84289	0.2762507195	0.2612463224	0.1970931638	0.106610733	0.1017487512	0.0860074754
84292	0.1564620076	0.2272160612	0.3987046414	0.2896192496	0.2255700435	0.2016246339
84294	1.0780932851	1.3305213001	1.0250272099	0.6648499725	0.5841786644	0.5578561777
84295	0.1466654279	0.8224267993	0.4171872113	0.2332288566	0.1907686324	0.185493465
84298	0.2249547906	0.5639901019	0.5544714364	0.398114952	0.4064021597	0.480459139
84299	1.1938366208	1.1920850386	1.8427708905	1.5554732277	1.3788125766	1.7757379891
84300	0.5999117905	1.4091363885	2.3365274299	1.9977490901	1.4066974847	2.2351397812
84303	0.0243852627	0.0352953767	0.0810592774	0.0451962908	0.0462092117	0.0477372693
84304	0.87866409	0.4844675779	1.330838107	1.3757885921	1.4168876733	1.5904945212
84305	0.0643982789	0.0650443213	0.125041817	0.1451934727	0.1029225934	0.1318662982
84306	0.1545207596	1.8119251545	1.4801389646	0.6525056825	0.3741476122	0.5483243605
84307	0.065838106	0.0727517466	0.113755586	0.0492140427	0.050257332	0.0286166761
84309	1.3685091147	0.5730467621	0.8871809773	0.3102956273	0.2884372746	0.3991475192
84310	0.2795020918	0.2293071557	0.5498798127	0.4211113386	0.4972498075	0.590133116
84311	0.4767097054	0.4483410168	0.712722404	0.6781191102	0.5478194407	0.5756678735
84312	0.0086484394	0.0282287763	0.040406471	0.0103463575	0.0172604274	0.014355741
84313	0.2911281554	0.5914889725	1.3803654064	0.9440394545	0.6975329496	0.9088094397
84314	0.4894358404	0.0442488807	0.1495719328	0.8157991486	1.7018851542	1.2026658389
84315	0.3328394579	0.3610696103	0.5163331064	0.3219206453	0.1830651014	0.2766848197
84316	0.0743983292	0.0328736129	0.091333771	0.0964472183	0.0867607153	0.1166910397
84317	0.387460208	0.1508799485	0.2413355523	0.1468859086	0.2063083642	0.1513586397
84318	0.1482720266	0.0986187349	0.2811228819	0.463802746	0.3351955659	0.3491256414
84319	0.6408376583	2.5918404504	3.3132424017	3.4682789553	3.1893900361	3.3325709096
84320	1.3440111089	1.1585761333	1.5457283497	1.3270296245	1.7181935205	1.4098480265
84321	0.384536474	0.2331901719	0.6273989264	0.7400402462	0.6514418664	0.629668546
84324	1.3971683492	1.0018572354	2.371089453	3.8298802478	3.3564221086	3.2109080029
84326	1.8407990335	1.2021343005	2.4596857494	2.5188675691	2.2646747438	2.1922678742
84327	0.1174453949	0.0463145481	0.0409277631	0.1929885403	0.1438245436	0.0721368113
84328	0.124958447	0.2494108324	0.2433594245	0.1727701941	0.1928128844	0.1596276395
84330	0.0782944606	0.0158031165	0.0236172036	0.0337081131	0.0303244047	0.0240095063
84331	0.8204937396	0.7309756982	1.5769276107	1.0689974338	1.2033987406	1.2881443875
84333	0.3574066118	0.3446337904	0.170364987	0.2602175639	0.2265395929	0.2051706313
84334	0.3805366529	0.4220378778	0.6145550083	0.7078121562	0.6249317505	0.6271647422
84336	0.2769479601	0.1230615093	0.1908827449	0.2568283155	0.2859542181	0.2795384953
84337	0.3541862094	0.4458719116	0.6298721058	0.4137379439	0.4140083323	0.573591622
84340	0.0844824745	0.171836205	0.2412356941	0.2080952798	0.2108069801	0.2432475572
84342	0.434509357	0.4451806704	0.4870975799	0.3291116737	0.2891917141	0.3533472608
84343	0.0595760598	0.0077294313	0.0302506198	0.0492160481	0.0700279081	0.071806611
84364	1.9841476336	1.324487536	1.2832257586	1.0896396129	0.974535992	1.2340014024
84365	0.3944889067	1.9065216702	1.4932415943	0.6759958995	0.5855715957	0.5879090574
84366	0.0012822899	0.001762051	0.0016949819	0.0011165703	0.0011216823	0.0019190073
84376	0.1930205666	0.3136257965	0.1635103092	0.1527780373	0.146836143	0.1293418643
84418	0.0289210692	0.8684212091	0.4821627384	0.5604986395	0.5343057805	0.4523861485
84419	0.0021858808	0.044034226	0.0064867722	0.0292395155	0.138185494	0.0155223949
84433	0.0789838657	0.0429922879	0.0676518695	0.0822614517	0.0769016732	0.0659524684
84437	0.0190466196	0.1175470143	0.0746391163	0.0551267945	0.0489522244	0.0564608981
84440	0.8724037804	0.1670701204	0.0966393519	0.2412414892	0.2884713069	0.2365006455
84441	0.1697391337	0.0776742568	0.0182032541	0.0296371897	0.0157660308	0.0128290381
84444	0.0461606832	0.1468175511	0.1162951854	0.0840133858	0.0838046517	0.0925673442
84445	0.3220360291	0.2345796405	0.1568160458	0.1863375684	0.2409794208	0.1615453412
84447	0.336941332	0.4964992611	0.3066978048	0.2843468633	0.2632669443	0.2196434063
84449	0.0835377863	0.0714293897	0.0383486052	0.0407411062	0.0261771098	0.0232793109
84450	0.2647404252	0.1023169647	0.0917765815	0.0805683317	0.1339068145	0.118797057
84455	0.1021676175	0.0393165333	0.1252330968	0.0940933156	0.1011038316	0.0832399806
84456	0.0496021818	0.1011962896	0.0083257462	0.004900529	0.0067392499	0.0079996515
84458	0.060384239	0.0438022211	0.0132584636	0.0164194284	0.0263188754	0.0190524924
84460	0.2071945493	0.0229452517	0.0067349236	0.0180524976	0.0363459695	0.0100144998
