source	COPEB	ELK1	GATA3	IRF4	JUN	MAF	MYB	NFATC3	NFKB1	RELA	STAT3	USF2
BIN3	-0.002880631392151	0.042376280412853	-0.051556383246872	-0.005535966340597	2	-0.046672921349129	-0.010709479576215	-0.000197461341517	0.115640241367957	0.011661321636358	-0.019425900393793	0.004731905664791
APOB48R	0.009560961838033	2	0.090373628237998	-0.054643233195978	0.300272452164132	0.280459438682363	0.109822507593009	0.371818171136707	-0.561310951940101	-0.09416929877859	-0.113755038782091	0.009729935472735
ERBB2IP	-0.013659583716664	-0.506040462266584	-0.008392405414768	-0.014550282683857	-0.442895575330383	-0.434665909358078	0.019856440710907	2	0.006894882148613	0.010497013738962	-0.321916998573396	-0.015156630877752
LANCL2	-0.089499221422714	0.113866259015848	-0.042768298439752	0.018103494928815	0.202816908903936	-0.302599171893753	-0.113365241924	0.009160470719946	-0.093130626195477	0.017202977633393	-0.673158829105478	-0.059826854992431
NXT2	0.007107206383492	0.445290438125155	-0.005905855370772	-0.014928369518423	0.457698428083794	0.421412882275557	-0.049208202014235	0.344750200418383	-0.08600889920809	-0.010722376707416	0.038299005886667	0.008245934318524
RCC2	-0.000115770137215	1.82603935747623	0.006635867250377	0.001983385857858	-0.981089169583554	2	-0.007746579251316	0.47015652623536	0.99852890096276	0.000232524475809	2	-0.012082758056141
NKRF	0.013885561035732	2	0.040117501532172	-0.000634569120755	0.028730792091316	0.016277768560706	-0.019063876592594	0.090535432687287	-0.071193049383551	-0.001083316561957	0.115084877834003	0.011709303793809
C1orf183	-0.003865294469587	0.146800446656992	0.109937101336479	0.037630172564623	-0.022880517707033	-0.027295887253119	0.143702296286908	0.11312698476451	0.205704258798957	0.00594280128642	-0.284627210477102	0.010112389096486
DMAP1	-0.032953628540685	0.323112497025231	-0.081060832719022	0.003850515074791	0.310721844809853	0.23261632103051	-0.07184413621463	0.304416681393578	2	-0.0030668049042	-0.023148748238638	-0.011287049595679
APOM	-0.041090193275743	0.014904823888101	-0.013826706129875	0.006766497324161	-0.128287166880132	-0.186875251312144	0.051893597306964	-0.160131278945709	0.057981134522567	0.045572018381548	-0.23737659872915	-0.012421287536557
ZMAT5	-0.028450904762381	0.509299228252111	-0.008658104037486	-0.004964096372466	0.258097921879224	0.171848810346293	0.067539012722383	0.311171355163701	-0.269727199316805	0.001604873971728	0.082517662556072	-0.008667478341463
LIN37	-0.018102492031907	0.034696653665137	-0.014522203017001	-0.000949352278149	0.0489145852134	-0.088921986714266	0.030504292517704	-0.0101405128423	2	0.0030174407134	-0.061300460000591	-0.008430418848122
KLHL9	-0.017058136466267	-0.998379116690232	0.048013316099538	-0.00783606558463	-0.99840578039445	0.641664779623913	0.01132121661977	-0.998303460317134	-0.531911818978909	0.017389063149125	-0.998072100670404	-0.004737634378597
NDUFA12	-0.01061874085069	0.169403556710895	-0.020248443056863	-0.003930894472992	-0.996371851324524	-0.677333708222679	-0.047567291502195	0.158717858776245	0.048701355768412	0.002699901300331	-0.183240965010263	-0.001679705528428
NSFL1C	0.008403694300855	0.17874455087371	-0.029378253012645	-0.009677906896532	0.195543788377938	0.192125390727637	-0.000253380191969	0.175378344885988	0.060587104874753	-0.002656746239592	-0.052229998145286	0.006725126642828
C20orf24	0.013012369339792	1.41282153122569	-0.02382440210536	-0.002122696516176	0.740897476562613	-0.50266519057924	-0.025234589955575	0.242626769811336	-0.097086464806195	0.000617912172817	0.011430762804071	0.008385526987482
SLC25A40	0.012451312488462	-0.207979826762632	0.117675031212869	-0.006113670689686	-0.181607465278017	-0.026180187733453	0.026423608633907	-0.213939565063667	-0.1397535517364	-0.012503781136575	0.051782493564073	-0.009343051199671
RAG1AP1	-0.004688509258957	-0.150330146431962	-0.029363606024552	0.0025859067737	-0.188511859039624	2	0.02223826343602	-0.218067051085387	0.100722762838696	0.001221603142924	0.102094736625337	-0.0040559352627
KLHL7	-0.034805943382405	0.354668900902078	-0.013722447003165	-0.016079104605783	2	0.269700068551353	-0.028372229840312	0.213882155845166	-0.106780522739312	-0.016067707666863	0.018198309491782	-0.0334611751605
NXF3	0.010482597161051	0.352225896959313	-0.11007928686658	-0.017203206929966	0.305611576611683	-0.194434690551528	-0.029192645600487	0.16521661431061	-0.351368313730977	-0.018033783001457	0.063765205133955	0.006354588992719
C19orf61	-0.034077148924085	-0.367306956167762	-0.027401958843396	-0.008085640477715	-0.323458485787661	-0.388598798079052	-0.037894509030492	-0.315564979741068	0.517744474939685	0.023152383694179	-0.22283843656715	-0.028558723577249
ALG1	0.008301393429468	-0.995307272483363	0.018790894805634	-0.001167177415891	-0.995335516393211	-0.4304232882347	0.013200025334433	-0.994964846749752	-0.997166270209545	-0.006078704401861	-0.996391730212895	0.012572461682597
UBFD1	-0.014777282565355	0.110898952649673	0.047896892936607	-0.002392555219647	0.155365138390938	2	0.015323153455194	0.169806660765206	0.102319669465768	6.67619289624888E-05	-0.09978703386555	-0.007531289279634
C1orf91	-0.022649055963304	2	-0.05030845739502	-0.00116658869354	2	0.171346763282713	-0.162780900617094	2	-0.130477887528728	-0.003184653421299	-0.095379045967604	-0.014117370350083
PCDHGA7	0.058614065070102	0.565495322601112	0.00353729571349	0.02134889784721	0.38137450515233	0.257115916439306	-0.034409504080841	0.459779214865388	0.224222964567659	-0.018470953709514	0.199317405318373	0.038958532032865
PCDHB13	0.023799401550376	0.737533732036837	-0.160758653133752	0.003154639255124	0.660676352631279	0.032279316092919	-0.070780487144642	0.639451643088602	0.673108558255805	0.047520125142204	0.030065473684112	0.041592837220494
PCDHB7	0.030361870022591	-0.030043806741428	-0.020859430819881	-0.018133591193884	-0.026518315861632	-0.004316062929228	2	-0.02398234820873	-0.061607838725635	-0.074262849088413	-0.013578068919715	0.00516430889955
PCDHA5	0.007692643289723	0.137020525686381	-0.04675239123443	0.03589918063112	-0.241351326070461	0.313235375354048	-0.16117382317249	0.289002420816681	0.509509628814135	-0.04341532255614	-0.177956987549649	0.048067886035559
NDNL2	-0.027074599886539	-0.435467504797366	-0.078375846016475	0.013883580490246	-0.413167849796059	-0.450011247319284	-0.051377484135469	-0.395235236978544	0.414480678241483	0.015004300836187	-0.309378019420009	-0.024119969003694
ANKH	0.022634237414384	-0.438970721974942	0.028348573235402	0.010617517167958	-0.417195890991962	-0.495373660269306	-0.155434393349498	-0.355586313613154	-0.052747757832665	0.001878568628851	0.011194779273277	0.004056442465158
MOSPD1	-0.003050901361658	-0.256490315811816	-0.015061632758106	-0.013978480883579	-0.285869092850015	-0.331400488140573	-0.035432564405277	-0.214794477167577	-0.036406102336233	-0.054386016505088	-0.055327158433148	-0.002615852278001
FAM54B	-0.029554842372203	0.14559744717981	-0.049417036000571	-0.012356887725051	0.209570758200245	0.122364277250116	-0.019854845471183	0.169615695692335	-0.143641879076109	-0.003243071311187	-0.132199395300168	-0.025854587101435
KIAA1370	-0.035366822097981	-0.496939308515298	0.09492238357076	0.002181292567646	2	-0.451637691108953	0.03670800467574	-0.588988351250452	0.040429178065253	0.016266300885028	-0.336545687214536	-0.030150908724702
SUSD2	0.023746040722981	0.289693804288842	0.077711343187881	0.034896911766867	-0.024314706817174	2	-0.113303140555394	0.297870484364198	0.124484323809966	-0.042779478345123	0.025162689710777	-0.024147795701056
ZNF253	-0.015587641783296	-0.019936476884467	0.052639321295069	-0.054600407786899	0.020412245510783	-0.0096164736597	0.049783383014963	0.009507465806451	-0.064638465418792	-0.022649183329625	-0.22442078361948	-0.024307350922574
YLPM1	0.030309233303138	0.045683896762391	0.085481315181734	0.013457584447307	-0.046859118716094	-0.049101154594034	0.0039561599944	-0.017695716507698	2	0.069987321481278	0.091512132412571	0.027336279417288
CRTAM	0.029469925383219	-0.369456515706563	-0.027720928287729	0.000543834553236	-0.477375939594409	-0.59708570179863	-0.135755051132055	-0.346327240595077	-0.434790804513053	0.003128174984647	1.05076949152809	-0.000572245637464
RNF20	-0.030258380886302	-0.010297196070054	0.055272643461139	-0.012781008826897	0.163371518884934	0.223628700089729	0.072592488284945	0.082819400302373	0.073831701872254	-0.005489783943566	-0.059018116304344	-0.030027167634844
TMX4	-0.002422438141155	-0.052007979766959	0.023978450429389	-0.009835099802026	-0.001827619131618	-0.055557735032261	0.047243635662698	-0.076892351230335	0.016523634318543	0.009287929753014	-0.13173313168778	-0.002817275865852
MEPCE	-0.018868748089325	-0.165032266897042	-0.009194213363247	-0.003040082032357	2	-0.040561846595237	-0.061680831066749	-0.10975618071602	0.242216749431309	0.011091958260275	0.076124267684229	-0.001324645633768
CTNNBL1	-0.028479151259063	0.357404501733613	-0.00820951943436	0.008132630373017	-0.255378272473906	-0.979063100452554	-0.050687681139222	1.91495299096753	0.416028519812793	-0.008081541972677	0.556000917176608	-0.020363746203426
C8orf44	-0.037113929426838	-0.301860729169868	-0.029431040710424	0.015947959557207	-0.303236717566769	-0.335987745439479	-0.223590863136576	-0.31928070910385	0.070783828045217	0.015196034705723	-0.256398560494489	-0.023640944025119
RP5-1022P6.2	-0.028918891345679	-0.47754437789359	0.092033584515193	0.018565573191087	-0.436668304620622	-0.301202106641704	0.040968439283183	-0.488418460739782	0.228719606137392	0.006462866901888	-0.190258297969402	-0.016126626274931
LRRC8A	0.014186432325387	2	-0.032680607359305	0.005312616765412	2	0.126958796156622	-0.007753305320644	2	-0.030854022911056	-0.009690698110743	2	0.00336016353194
CCBL2	-0.021191608757596	-0.23787834922972	-0.052846022470018	0.005233152594684	-0.061695165373993	-0.055051810948076	-0.004112480369397	-0.209839913520442	0.138213416205921	-0.003881060635348	-0.298346353231502	-0.027428169421025
WDR45L	0.00353914008934	2	0.085674977946906	0.004299029907844	2	2	0.03256411264459	2	2	-0.00123589392925	2	-0.008481281713689
BEX4	-0.063258024707341	-0.422439495657231	-0.063470468096677	0.015704077409888	-0.304679718382961	-0.377250889038711	-0.111435408879419	-0.374867953466466	-0.167192417484197	-0.004667965518074	-0.306281701572591	-0.059233657653402
TRPV5	-0.011110082871681	1.99349828036891	-0.160000533680408	0.002170261761328	2	-0.259221982754679	-0.085950468108746	1.53741786894875	0.983510086540792	-0.01551764552204	-0.204916113560268	0.003374718443528
METTL3	0.00438238667893	0.110883050630049	-0.030464097822384	0.015675797529476	0.003482578717446	2	-0.055565777481123	-0.03811593428134	-0.098185145448582	-0.001523904262061	0.159134456631826	0.018476066803498
PPAN	0.009281044867606	2	0.002491959032988	0.010170350763363	2	-0.195691570761251	-0.001433299784806	-0.094945800745573	-0.048519901097796	0.008763546998289	0.067992009671218	0.010452701832875
CABP5	0.018553814612028	2	-0.15043803039709	-0.005899208171406	0.292020574772061	-0.057568976008227	-0.115157887997578	0.239901239297368	0.062376060677916	0.023411097514892	0.044479531321438	0.022333848581621
LTB4R2	0.002543156681665	0.485685272332133	-0.013102750648784	0.012587670023587	0.42196899386899	0.036472003829614	-0.002731483838026	0.376677102979271	0.241143616388386	0.012852867542566	0.129444752099856	0.008560365785273
CCL28	-0.029112565010456	0.702840770609177	0.071127866359835	0.019889596001739	0.639275353504784	0.877407942044571	0.142740326017535	0.470686828017719	-0.187212590969799	0.053677829464908	0.125294373187916	-0.013824569322003
EIF4ENIF1	0.004604397537872	-0.089249102832512	-0.012903131677176	0.009074072283316	2	-0.075452111036118	0.0255013923764	2	0.191577101260822	-0.008740263611491	2	-0.002326809166549
CHST7	0.004362491849879	-0.143639795624952	-0.033532532657224	0.025397774963296	-0.166428641865926	-0.249324527813631	-0.101631564959608	-0.155125009400888	0.600795509389515	0.005788020243317	-0.240749410648356	0.004775118700032
ERO1LB	0.015318265367997	-0.68793389962178	0.041721526287571	0.023380254149064	-0.608710668135365	-0.669484820519382	-0.096531395069789	-0.662281004704955	2	-0.0089710208221	-0.298017336716397	0.078072602459625
DIABLO	0.006993678812266	1.27090746786263	0.132858908260288	-0.000464052260873	0.439616355480079	0.445120076919654	0.230186688602886	-0.056077665564249	0.006887763936904	0.007319197719696	-0.410973238842652	-0.002679497255879
INPP5E	-0.024479187540767	-0.369559720432363	0.028242028648434	0.019522653447788	-0.261061888947426	2	-0.015917807809727	-0.258832059985014	0.110988269650498	-0.003288056473516	-0.050524202583598	-0.025207329444321
BCCIP	0.010475924801348	-0.106471668144962	-0.069591528580997	-0.001467184181214	-0.080911396606274	-0.047391802556757	-0.038946613098427	-0.1032957197078	2	-0.008072933784501	0.03506396981799	0.002182207392988
EIF5A2	0.037061919183957	-0.048816716942009	-0.108038663290776	0.020201790969237	-0.145440601815597	-0.089246164360548	-0.280440352928167	-0.093822126668471	0.107655405214801	-0.006771697635485	0.11317423310159	0.026907282435612
CLDND1	-0.001404284746558	-0.655734542779169	-0.006817446783385	-0.004223547831229	-0.450709072083651	-0.703961563495199	-0.053252420153899	-0.560922195482548	-0.032292590175327	0.010733908357201	-0.193949147651676	-0.012863795909895
C10orf2	0.000459278560144	-0.182609147725011	-0.143746756923174	0.00810728543649	-0.147287610270222	-0.167470149607656	-0.075729355303161	-0.104328396223813	0.183293704970056	0.001110392656611	2	-0.009933713972564
NPDC1	-0.005506599151262	-0.991613935302104	-0.034122742404042	-0.006271541964036	-0.990759190283887	-0.990683521289148	0.015528583538731	-0.991686854547245	-0.99592617766787	-0.02599107970046	-0.995421678999376	0.002913018443919
POLE4	-0.005648085334315	-0.995977288469449	-0.015130952948893	0.000742295544555	-0.995697884530348	-0.995328568320971	-0.045093243101835	-0.523199366926303	1.80191333183651	-0.006349464475577	0.616666039492292	-0.001799141123843
TRIM39	-0.007301519131116	-0.219923145925683	-0.032407627560353	0.008843961114618	-0.210445432820543	2	-0.010187333555859	-0.201880094873486	2	0.002624729927925	0.118287301582582	-0.013935589018334
PANX2	-0.028646778608135	-0.289546287238284	-0.251106937432182	-0.036031067604467	-0.131998777205784	-0.294614846531061	-0.308284149950364	-0.004671696946994	-0.287786424728282	-0.00037468912631	0.038587944739851	-0.024583032269527
C11orf17	0.015746501132089	0.863730987787075	-0.060909841664684	-0.003785243871681	0.740069348014758	0.730387771169295	0.00243522362915	0.741707317234596	-0.366597802396572	-0.015697853224797	0.194521544592372	0.017417404085576
C11orf16	3.71001602486043E-05	-0.149110310685345	1.08081863425542	0.007203508038927	-0.206718795543313	-0.058410555988854	0.71547486505743	-0.202264271816271	-0.261557090303484	-0.086613567471703	-0.245930222178814	0.001457712243095
TMEM9B	-0.009703191713173	-0.465997654599572	0.016832466757244	-0.005767010588337	1.6170907683791	-0.487936695894671	0.004370930523508	-0.355648999155006	-0.448107731934782	-0.003182867430568	-0.393450982260488	-0.007215483962664
SAR1A	0.011974218011203	1.08263644063649	-0.013356519136259	0.005788204174666	1.3302291472988	1.02467772122805	-0.038924400695293	1.61233638755624	-0.315669997496888	-0.001272932974627	-0.161740599246422	0.00318632870425
C21orf59	0.009305109024295	-0.759753096624785	-0.044548930066496	0.000462316608329	-0.998854610219361	-0.154986860514959	-0.07485045866349	-0.80152566362402	-0.998775015192885	-0.007858295555651	-0.646595982576629	0.006540331631737
SLC2A4RG	-0.040134392734794	2	-0.019021770711017	-0.019308871970772	2	1.26227356621778	0.261441280032304	0.537287130313423	-0.087451599053403	0.015097186494192	-0.141824377404561	-0.012378998098063
ZC3HAV1	-0.016381207972907	-0.998267589763922	0.070349075911683	0.011047938126606	-0.702770390353152	-0.095796578861697	-0.004793580480385	-0.506370172353427	0.417807363289766	-0.000437679004644	-0.991534729550794	-0.025001426778091
GPR137	-0.031601842311803	-0.352400514593421	0.03062065323773	0.009713304991218	2	-0.331112383609328	0.116696453849411	-0.302924502491836	0.128935921431882	0.017592888563017	-0.135151281408216	-0.025884146002814
SPHK2	-0.016325509112024	2	0.034603258575342	0.003706802348759	2	0.330231459293257	0.129099708545177	0.48876093433442	-0.06976449318184	-0.001151778036932	2	-0.012368734181501
GRIPAP1	-0.032011751441046	2	0.000249950454642	0.005642618520322	2	-0.129249770799632	0.034931714017765	2	-0.034601097714896	0.010284214063855	-0.133160815246656	-0.029629170790773
C15orf24	-0.016940514439416	-0.445469166572946	-0.042752845998584	-0.001343768434275	-0.05043438131431	-0.616240290371044	-0.109640894413328	-0.284127272935387	-0.10182774999751	0.003240343014676	-0.029315011642808	-0.010416403639496
RAD18	0.015210939694108	0.666116970384584	-0.010347115545892	-0.014050252449154	0.476261897119025	0.460004462476479	0.053684366036779	0.444760431565645	0.069335832483792	0.011951207854949	0.084693740639404	0.022706258663364
BRUNOL4	0.0042084091989	-0.501755061040278	0.350714758916328	-0.007754000403395	-0.62265959201381	-0.272388930479144	0.810916147818141	-0.516879960706936	-0.020433558195404	-0.031149136674748	0.017916811346169	0.002574776554111
CDC42SE1	-0.032189413939687	-0.182253593409456	-0.013728318050921	-0.010614456842369	0.133362515467611	-0.049834081500397	-0.065966128593803	-0.032165088918104	-0.182060458132448	0.018533592267762	-0.221146104160278	-0.033495965517339
UGGT1	-0.012719038019774	-0.096770417798407	0.084357035069465	-0.001056694963361	-0.141057368623947	-0.04775792597967	-0.007789565139305	2	-0.07165427966145	-0.011886300080489	2	-0.031719726400661
KCMF1	-0.032771027172709	-0.997108997281776	0.00452431291395	-0.008962253170405	-0.997148679534595	-0.99691056471335	0.057685715370713	-0.996978297724899	-0.99695432952958	0.008622000951298	2	-0.028650096385574
TM9SF3	0.004979656928457	2	-0.048812696840073	-0.000199770773641	-0.238708702079398	-0.206789644343441	-0.176051394359065	-0.2292183559858	0.037539046717495	-0.004720137223779	-0.055955446103718	-0.006731316107509
MDM1	0.008562675171093	-0.996803361693966	-0.124475565749067	0.018318986555606	-0.996884376029055	-0.997177141878167	0.144431798956623	-0.997132504126759	-0.997382268401425	0.003559421449342	-0.997820303051772	0.00083732240014
AGPAT3	-0.008555791597693	2	-0.002002270518721	-0.002929538772292	2	0.40466494925766	0.00934047470437	0.234953507886967	2	-0.001061313808327	0.118574035662479	-0.006634202795407
AGPAT4	0.00164068278566	-0.566062041136861	0.01891309936395	0.008458976772733	-0.375584443530677	-0.522803200835607	-0.004649841832123	-0.525086404535968	0.251333483026407	0.010688336171255	-0.157339585693161	-0.004063879968333
WRNIP1	-0.021353584550439	-0.998852282956989	0.018348069364364	0.016701273146348	-0.998790347727717	-0.998800905876398	-0.003044637623248	-0.998738338363093	-0.998613685100985	-0.004420349331764	-0.998866448448801	-0.015085428731925
BDH2	-0.00816498916832	2	-0.187656677655297	-0.037684012560765	1.97124959812282	1.18677877774711	-0.479430323393993	1.05552513399748	0.085496540951427	0.015034416139135	0.287229962344901	0.039762559192827
TMEM167B	0.010070203163603	-0.515279348222778	-0.055172337810265	0.008044880316153	-0.520029525555854	-0.996588712675976	-0.087117471274348	-0.996086929601387	-0.995434651061409	0.00578375994891	-0.995945332478003	0.006104638468022
PNO1	0.023242328452843	-0.016572493887792	0.039785045851627	0.008814828466968	-0.106705875476324	-0.139394811081943	-0.024930440883716	0.020760639512567	-0.048874108537611	-0.003315050317888	0.194945612322205	0.020424117393726
SH3GLB2	-0.046007989163608	0.399527873800296	0.034949977896754	-0.024480891992041	0.511586617575151	0.441969609456458	-0.009072814292276	0.415395719087752	-0.174290069514813	0.01876033041667	0.034763825636769	-0.027694494373651
C15orf39	0.119910559572527	1.26763737115926	0.095023207952809	0.017006799733855	1.33523679079863	2	0.041652304583199	1.12197321092647	-0.189705773812844	-0.014026251761807	0.106182985427267	0.10335936568921
STARD7	-0.012415989272966	-0.277956078002422	-0.005975907315115	-0.004447232993133	-0.057589638785585	-0.497268617006662	0.068951226677771	-0.55240991372925	0.117457984093723	0.008351565276019	0.298939273092365	-0.017145946927749
C11orf60	-0.014252007390954	-0.996842658525466	-0.007766711907952	-0.008304053069833	-0.996897414295155	-0.996924262992409	0.000864985658193	-0.99709986470728	-0.997133188163267	-0.000681315297851	-0.997527017409093	-0.010362967050163
C1GALT1	0.006603784682008	-0.126227664504322	0.00372373207631	0.013573202559002	-0.074893556331908	-0.036578572842807	0.00013062399053	-0.119409213884777	0.138187095560537	0.007060582897291	-0.07982545743135	0.0067651558126
EXOSC5	-0.046202160913478	2	-0.015158089213452	0.000345008579822	0.084629337287987	0.041802024411104	0.024213309874603	2	-0.051017631894017	-0.007279879205883	-0.047941237243095	-0.033905675491071
SMARCAD1	-0.01485917422317	2	-0.022487126485932	-0.003242917562391	-0.179609501127578	2	-0.019857259007143	-0.161922813418296	-0.027241750232173	-0.000304913459534	2	-0.014878831671686
DHX33	0.024379364651692	0.213318123711498	0.021166217401858	0.009664325289602	0.15946620539707	0.190698322391711	0.00838676676116	0.163348171131843	2	-0.009303488236334	0.194437065455801	0.002784648742361
MCCC1	0.024211793161125	-0.939399640409286	0.041028777670005	0.005357962621918	-0.997843491737889	-0.997786629409169	0.046429848141993	-0.997902981089968	-0.996264121893373	0.008504236908678	-0.997549734873287	0.007042448612913
LXN	0.026387786085718	0.030397049051691	-0.060388014505561	0.001384275886341	0.137099998279389	0.490389622297269	0.00154489212643	-0.042182547757027	-0.305503159526132	0.001006024612606	-0.150677441835662	0.020021507015139
NCLN	0.019337311599885	0.67035412689306	0.020516366671579	0.0035207696049	0.142108722960272	0.67013020334409	-0.053054512521122	0.86252156614962	-0.066328957185783	-0.00171750922637	0.398868244884064	0.011810921095083
GPR108	-0.054789243135203	-0.293708736062944	-0.079629521930587	-0.000372874445879	-0.312788495650755	-0.25988324040799	-0.06346469378956	-0.250268826779249	0.09432400891853	-0.00665848638135	-0.018565827504176	-0.038773609248114
SPPL2B	-0.005590759292836	0.033398425975165	0.103312882075486	-0.014824404825227	-0.04021817586106	-0.048029459986103	0.056926930967099	0.163762265368552	0.039114533008533	0.014359915850412	0.070050222291676	-0.024238551977603
FEM1C	-0.010482007020123	0.318561602140573	0.060269168315636	0.019904837214985	0.392605209910296	0.586020390745805	0.033363928079568	0.238523635793061	0.082220722216488	-0.018161945406344	-0.121077610081278	0.006346447724041
DUS3L	0.021040560152918	-0.015059841910285	0.045026326605988	0.00509580381407	0.116349613675323	-0.995239515014572	-0.010331087948695	-0.990350079296462	0.085981822325363	0.015036993629582	0.24283510201715	0.026229232767077
C11orf75	0.01880920146711	2	-0.053351299514506	-0.023798264120009	0.610632415733048	0.693460910822115	0.027365270557409	0.528419788167995	-0.112191862779873	-0.021350108675725	-0.010902777528681	0.014182543647843
C14orf162	0.042940561293855	0.294936318223308	-0.078506638223785	-0.021903942146	0.038126107702654	-0.19179437347214	-0.124791933660212	0.669100745880485	0.0404887366977	-0.000869539338051	0.755414300366777	0.036681409603864
PMEPA1	0.063106258730143	-0.793850705872617	0.117502644693678	0.027651730115042	-0.784863302766783	-0.805564700143685	-0.081149196591048	-0.667364627928173	-0.160660169452189	0.021828756101827	0.079233631254215	0.046374574780876
DUSP22	-0.014248316516886	0.076451573045117	-0.031035493864454	0.02461168589919	0.241885371772748	0.260932681577565	-0.039061119619048	0.079783640354329	-0.023989457395131	-0.005268299613337	-0.046981094203479	-0.003211009961079
C3orf37	-0.033691230234255	-0.926221466875888	0.004910010742054	0.005933446173735	-0.996618888372485	-0.996530898466751	-0.035316922712414	-0.996798145338352	-0.995266944560536	0.016221883370578	-0.994121545739686	-0.037334929761676
C16orf61	0.02084459818768	-0.997033840803409	0.035500370370773	-0.008565892949824	-0.322813992794898	-0.186331707483749	0.057714587489436	-0.996722256361207	0.260432752713736	0.002956815762971	-0.994356978224879	0.016745285418867
ENY2	0.003915706826389	0.478205854071959	0.011716552493418	-0.008094102511714	0.006166495531039	-0.399617454090255	0.004741719942872	0.140942995993382	0.296927829986476	-0.006031844158188	-0.235185082428276	0.005468353340383
MRPS22	-0.003716893600576	-0.358285585808471	0.000832577967163	-0.004464903125841	-0.432195789930859	0.317947695440494	0.005595358644771	0.340625350171415	0.006108344202542	-0.004704588541909	-0.996559830243215	-0.010999133646701
C11orf30	0.000594978401289	-0.297222625408767	0.023882027969863	-0.010042858635729	-0.289179641329842	2	0.13297284648983	-0.334822059198612	0.00825425669247	-0.002364389561222	-0.076253975844251	-0.003706389337188
MFF	0.011752446030809	0.345710614007962	0.02020725530466	0.002133092453458	2	0.582064785217124	0.041346730688711	1.91405992358163	0.634334745792604	0.003729428544276	2	0.013468365546435
SDR39U1	-0.016804497222544	2	-0.159924242609778	0.008807000948331	-0.209380731213171	-0.232284336567077	-0.070935518089414	2	2	0.00122769597746	0.002494466687069	-0.003839016734066
XAB2	-0.020984042185333	0.627320271342259	0.347409992877567	0.002061596069998	0.324282669443499	0.214612773773861	-0.089778999263594	0.405735864654697	2	0.009823573050698	0.199332324968928	-0.013110169763892
SMYD2	0.020961113655067	0.50654016399419	-0.057528290022463	0.001119011738276	0.527925091453854	0.755009759604345	-0.0437544890107	0.467332040952794	-0.225186551890287	-0.011482460553629	0.153441929049221	0.027675448253963
C5orf15	-0.003730675633189	-0.554411319212818	-0.019507206766299	-0.001079829265916	-0.993559340311779	-0.992939613043595	-0.016376951642501	1.66084240819279	-0.991977957558807	-0.002379232252055	-0.992073794678707	-0.011491731767906
NT5M	-0.013619630070713	2	0.080959046162669	-0.028985814310696	-0.051890082775754	0.084387114451913	0.126774337190437	-0.062277378239595	0.000455694729004	-0.000813883163919	-0.070373371434081	-0.006896822644001
NIT2	0.018685806193973	2	0.023758468094111	-0.000397713754502	1.38250656478554	2	0.100528570543072	0.759007533272459	-0.992897671149826	-0.018577576775362	-0.989547533900497	0.021023650914444
OTUD7B	0.006705645402907	0.206409185518679	0.074344093442734	-0.033161167851689	-0.001276276913993	0.015010341135933	0.116698678443471	0.088072268088916	0.150218889324564	-0.055003129075874	0.019473276598928	0.018161763226124
SHD	0.045828153414768	0.078362434193859	0.052476202112126	-0.01923531608721	2	-0.035461019629647	-0.028480054524632	0.115658871042384	0.24116792385922	0.009218337275568	-0.037711517020407	0.047629685190901
WDR93	0.027346734648689	0.260717956292879	-0.098397953155148	0.017679731153668	0.445264615545636	0.001931317351535	0.170821024709017	0.37910565742498	-0.18616674390057	0.02272892292733	0.106110996402712	0.008972940559342
PARP6	-0.031573745362921	-0.881116508531226	-0.084092036079968	0.001206100584654	-0.175363471476779	-0.997444487626651	-0.136612865311186	-0.997579802120176	-0.995652852487261	0.004941977521717	-0.996516943179299	-0.031422112646846
RPL23AP32	-0.005520423756877	-0.048105878975231	-0.03652480919434	0.021060377391772	0.066440402303666	0.039116681977394	-0.209921266619649	0.217168821556036	0.227967341081858	-0.010590781883087	0.213248699769642	-0.008646604904411
ATXN7L3	-0.022868511946768	0.398695769713394	-0.090178456289072	-0.001054273636411	0.438268724998964	0.064390207412382	-0.019882408651548	0.492970402245648	-0.082772575849906	0.026277499370187	-0.081658281309944	-0.012781344718208
CEACAM19	0.04930606932449	-0.992744606603456	-0.100451924988821	0.00015495862576	-0.994110265273572	-0.994613789566586	-0.063890288283188	-0.99335920297352	-0.992935829959927	-0.009940765245329	2	0.030984472426185
FAM20C	0.011155107926882	-0.062033523723676	0.07287702277367	-0.034844623022602	-0.217329527008856	-0.116445229845017	0.041952794816992	0.169014241976923	-0.188840907042875	-0.010091366573107	-0.122938562166081	0.024570842207376
PRDM10	-0.001589435838854	0.201966820597124	0.062808064561425	0.006381091536603	0.171248338706373	0.174870282451626	0.031211761331992	0.075108169055203	-0.023689013092951	-0.000661753405145	0.130879411819251	0.00141756025853
KTELC1	0.008457636709093	-0.441749601243849	0.073744069749458	-0.008072327691328	-0.376450139353168	-0.35944449579984	-0.061701090723464	-0.426758590207292	0.310476877695336	-0.004897724429368	-0.233018122041309	-0.001948163044001
PSMG2	-0.029267243042056	2	0.067423736151973	9.43163659343771E-05	-0.044954346573449	2	0.089488577093784	-0.015393623578604	-0.018586590301354	-0.000955505233133	0.010085279356747	-0.017908196629033
